output,input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,input17,input18,input19,input20,input21
0.4977777777777777,0.0,0.634765625,0.8038922155688623,0.492091388400703,0.5384615384615384,0.6452848252752514,0.3141361256544502,0.6885069817400644,0.7009966777408638,0.062905317769131,0.0547445255474452,0.5918367346938777,0.3888888888888889,0.3404255319148936,0.3478260869565217,0.1077441077441077,0.1764705882352941,0.0635451505016722,0.1050279329608938,0.4968553459119497,0.4943330427201394
0.4,0.0,0.84765625,0.7964071856287425,0.4850615114235501,0.5384615384615384,0.6452848252752514,0.3664921465968587,0.6885069817400644,0.6677740863787376,0.043450064850843,0.0510948905109489,0.413265306122449,0.1388888888888889,0.2340425531914893,0.2028985507246376,0.1077441077441077,0.1764705882352941,0.0635451505016722,0.0905027932960893,0.4591194968553458,0.3722755013077594
0.4488888888888889,0.0,0.84765625,0.7994011976047904,0.4833040421792619,0.5384615384615384,0.6452848252752514,0.2094240837696335,0.6885069817400644,0.6677740863787376,0.0726329442282749,0.0620437956204379,0.489795918367347,0.3611111111111111,0.2978723404255319,0.2753623188405796,0.1245791245791246,0.2117647058823529,0.0635451505016722,0.0837988826815642,0.4465408805031446,0.4420226678291193
0.4222222222222222,0.0,0.681640625,0.8083832335329342,0.4481546572934973,0.4615384615384615,0.6452848252752514,0.3141361256544502,0.6885069817400644,0.5016611295681064,0.0920881971465629,0.0693430656934306,0.6683673469387756,0.4166666666666667,0.3829787234042553,0.2753623188405796,0.0572390572390572,0.1411764705882353,0.0635451505016722,0.0893854748603352,0.4968553459119497,0.5292066259808195
0.4088888888888889,0.0,0.654296875,0.7919161676646707,0.4657293497363796,0.4615384615384615,0.6452848252752514,0.4188481675392669,0.6455424274973146,0.5681063122923589,0.043450064850843,0.0401459854014598,0.413265306122449,0.2777777777777778,0.3829787234042553,0.2753623188405796,0.0572390572390572,0.0588235294117647,0.0635451505016722,0.0849162011173184,0.4842767295597484,0.3025283347863993
0.4711111111111111,0.0,0.654296875,0.7934131736526946,0.4305799648506151,0.4615384615384615,0.6606031594064147,0.3141361256544502,0.7314715359828142,0.5681063122923589,0.033722438391699,0.0328467153284671,0.336734693877551,0.2222222222222222,0.2765957446808511,0.2753623188405796,0.0572390572390572,0.0352941176470588,0.0301003344481605,0.0893854748603352,0.4591194968553458,0.2414995640802092
0.4488888888888889,0.0,0.66796875,0.7859281437125748,0.4393673110720562,0.5384615384615384,0.6515078985160364,0.4188481675392669,0.6992481203007519,0.5348837209302326,0.0272373540856031,0.0401459854014598,0.3494897959183674,0.1666666666666666,0.2978723404255319,0.2753623188405796,0.0572390572390572,0.1058823529411765,0.0301003344481605,0.0614525139664804,0.4716981132075471,0.2850915431560593
0.4444444444444444,0.0,0.662109375,0.8008982035928144,0.4551845342706502,0.5384615384615384,0.6452848252752514,0.3664921465968587,0.6885069817400644,0.5348837209302326,0.053177691309987,0.0675182481751824,0.5535714285714286,0.25,0.2765957446808511,0.1304347826086956,0.0572390572390572,0.1529411764705882,0.0301003344481605,0.064804469273743,0.4716981132075471,0.4507410636442893
0.3644444444444444,0.0,0.66796875,0.8023952095808383,0.4710017574692443,0.5384615384615384,0.6452848252752514,0.3664921465968587,0.6670247046186896,0.5681063122923589,0.056420233463035,0.0711678832116788,0.5918367346938777,0.5,0.425531914893617,0.2028985507246376,0.074074074074074,0.1647058823529411,0.0635451505016722,0.0681564245810055,0.5094339622641508,0.4856146469049694
0.4933333333333333,0.0,0.671875,0.7949101796407185,0.4657293497363796,0.6153846153846154,0.6452848252752514,0.2617801047120418,0.7529538131041891,0.6013289036544851,0.0661478599221789,0.0656934306569343,0.6301020408163267,0.3611111111111111,0.3404255319148936,0.2028985507246376,0.0572390572390572,0.1764705882352941,0.0635451505016722,0.0614525139664804,0.4968553459119497,0.5204882301656495
0.4177777777777778,0.0,0.66796875,0.7964071856287425,0.4727592267135325,0.6153846153846154,0.6452848252752514,0.3141361256544502,0.6777658431793769,0.5016611295681064,0.059662775616083,0.0565693430656934,0.6811224489795918,0.3055555555555556,0.3191489361702128,0.2028985507246376,0.0572390572390572,0.1529411764705882,0.0635451505016722,0.0692737430167597,0.4842767295597484,0.5379250217959896
0.4222222222222222,0.0,0.658203125,0.7934131736526946,0.4657293497363796,0.5384615384615384,0.6452848252752514,0.2094240837696335,0.6562835660580021,0.6013289036544851,0.043450064850843,0.0620437956204379,0.7066326530612245,0.1388888888888889,0.3829787234042553,0.2028985507246376,0.0572390572390572,0.1647058823529411,0.0635451505016722,0.0782122905027933,0.4465408805031446,0.5553618134263295
0.4577777777777778,0.0,0.669921875,0.7904191616766467,0.4657293497363796,0.5384615384615384,0.6452848252752514,0.3664921465968587,0.6562835660580021,0.5681063122923589,0.036964980544747,0.0638686131386861,0.6301020408163267,0.1944444444444444,0.3617021276595744,0.2028985507246376,0.0572390572390572,0.1764705882352941,0.0635451505016722,0.0804469273743016,0.4842767295597484,0.5204882301656495
0.4577777777777778,0.0,0.7109375,0.7754491017964071,0.4569420035149384,0.5384615384615384,0.6452848252752514,0.2617801047120418,0.6992481203007519,0.6345514950166113,0.049935149156939,0.0912408759124087,0.4642857142857144,0.3888888888888889,0.2765957446808511,0.2028985507246376,0.0572390572390572,0.1764705882352941,0.0635451505016722,0.0837988826815642,0.4716981132075471,0.4071490845684394
0.3911111111111111,0.0,0.69921875,0.7784431137724551,0.4674868189806678,0.5384615384615384,0.6452848252752514,0.3664921465968587,0.6777658431793769,0.6013289036544851,0.049935149156939,0.0693430656934306,0.4770408163265306,0.25,0.2553191489361702,0.2028985507246376,0.074074074074074,0.2117647058823529,0.0635451505016722,0.0726256983240223,0.4716981132075471,0.4333042720139495
0.4577777777777778,0.0,0.72265625,0.7904191616766467,0.4622144112478031,0.6153846153846154,0.6452848252752514,0.3664921465968587,0.6777658431793769,0.5348837209302326,0.043450064850843,0.052919708029197,0.489795918367347,0.1944444444444444,0.3191489361702128,0.2028985507246376,0.0404040404040404,0.2117647058823529,0.0635451505016722,0.0983240223463687,0.4716981132075471,0.4420226678291193
0.4044444444444444,0.0,0.720703125,0.7889221556886228,0.4604569420035149,0.5384615384615384,0.6452848252752514,0.4712041884816754,0.6885069817400644,0.5016611295681064,0.036964980544747,0.0602189781021897,0.4770408163265306,0.2222222222222222,0.3191489361702128,0.2028985507246376,0.0572390572390572,0.2117647058823529,0.0635451505016722,0.0860335195530726,0.5094339622641508,0.4333042720139495
0.3733333333333333,0.0,0.703125,0.7844311377245509,0.4674868189806678,0.5384615384615384,0.6452848252752514,0.3141361256544502,0.6240601503759398,0.5348837209302326,0.059662775616083,0.0711678832116788,0.489795918367347,0.3333333333333333,0.2765957446808511,0.2028985507246376,0.0572390572390572,0.2117647058823529,0.0635451505016722,0.0659217877094972,0.4716981132075471,0.4507410636442893
0.3777777777777777,0.0,0.720703125,0.7904191616766467,0.4797891036906854,0.4615384615384615,0.6452848252752514,0.3141361256544502,0.6240601503759398,0.6013289036544851,0.0693904020752269,0.0602189781021897,0.7321428571428572,0.4444444444444445,0.3191489361702128,0.2028985507246376,0.0909090909090909,0.1999999999999999,0.0635451505016722,0.0938547486033519,0.4842767295597484,0.5989537925021796
0.4533333333333333,0.0,0.705078125,0.7889221556886228,0.4762741652021089,0.4615384615384615,0.6452848252752514,0.4712041884816754,0.6885069817400644,0.6677740863787376,0.0920881971465629,0.0821167883211678,0.6173469387755103,0.2222222222222222,0.2553191489361702,0.1304347826086956,0.0404040404040404,0.188235294117647,0.0635451505016722,0.1307262569832402,0.4968553459119497,0.5204882301656495
0.4044444444444444,0.0,0.703125,0.7799401197604791,0.4815465729349736,0.4615384615384615,0.6452848252752514,0.3664921465968587,0.6348012889366272,0.6345514950166113,0.0726329442282749,0.0492700729927007,0.604591836734694,0.4722222222222222,0.4468085106382979,0.2028985507246376,0.0909090909090909,0.1529411764705882,0.0635451505016722,0.0871508379888268,0.5094339622641508,0.4856146469049694
0.3688888888888889,0.0,0.73046875,0.7619760479041916,0.4762741652021089,0.4615384615384615,0.6452848252752514,0.3141361256544502,0.6240601503759398,0.6013289036544851,0.0693904020752269,0.0583941605839416,0.6556122448979592,0.2777777777777778,0.3191489361702128,0.2028985507246376,0.074074074074074,0.1647058823529411,0.0635451505016722,0.1039106145251396,0.4716981132075471,0.5292066259808195
0.4711111111111111,0.0,0.708984375,0.7529940119760479,0.469244288224956,0.4615384615384615,0.6452848252752514,0.3664921465968587,0.6670247046186896,0.6677740863787376,0.0693904020752269,0.0547445255474452,0.6556122448979592,0.3888888888888889,0.3829787234042553,0.2028985507246376,0.0909090909090909,0.1999999999999999,0.0635451505016722,0.1094972067039106,0.5094339622641508,0.5553618134263295
0.4533333333333333,0.0,0.73828125,0.7949101796407185,0.4639718804920913,0.4615384615384615,0.6452848252752514,0.3664921465968587,0.6348012889366272,0.6013289036544851,0.046692607003891,0.052919708029197,0.5663265306122449,0.25,0.2765957446808511,0.2028985507246376,0.0909090909090909,0.188235294117647,0.0635451505016722,0.08268156424581,0.4716981132075471,0.4856146469049694
0.4177777777777778,0.0,0.71875,0.7664670658682635,0.469244288224956,0.4615384615384615,0.6452848252752514,0.4188481675392669,0.7207303974221267,0.6677740863787376,0.040207522697795,0.0456204379562043,0.4770408163265306,0.1944444444444444,0.2340425531914893,0.2028985507246376,0.0909090909090909,0.1411764705882353,0.0635451505016722,0.0793296089385475,0.4968553459119497,0.3984306887532694
0.4177777777777778,0.0,0.71484375,0.781437125748503,0.4674868189806678,0.4615384615384615,0.6452848252752514,0.4188481675392669,0.6777658431793769,0.5348837209302326,0.030479896238651,0.0401459854014598,0.3750000000000001,0.1944444444444444,0.2127659574468085,0.2028985507246376,0.074074074074074,0.1529411764705882,0.0635451505016722,0.0905027932960893,0.4716981132075471,0.3286835222319093
0.4355555555555555,0.0,0.71875,0.8083832335329342,0.4710017574692443,0.4615384615384615,0.6452848252752514,0.4188481675392669,0.6562835660580021,0.6013289036544851,0.046692607003891,0.0437956204379562,0.4005102040816327,0.1944444444444444,0.3829787234042553,0.2753623188405796,0.074074074074074,0.1176470588235294,0.0969899665551839,0.1016759776536312,0.4842767295597484,0.3286835222319093
0.3777777777777777,0.0,0.720703125,0.7994011976047904,0.4674868189806678,0.4615384615384615,0.6452848252752514,0.3664921465968587,0.6133190118152523,0.5681063122923589,0.033722438391699,0.0693430656934306,0.5025510204081634,0.2222222222222222,0.2765957446808511,0.2028985507246376,0.0572390572390572,0.1529411764705882,0.0635451505016722,0.0960893854748603,0.4591194968553458,0.4158674803836094
0.4444444444444444,0.0,0.689453125,0.8158682634730539,0.4622144112478031,0.3076923076923077,0.6452848252752514,0.3141361256544502,0.7207303974221267,0.5681063122923589,0.049935149156939,0.052919708029197,0.489795918367347,0.1666666666666666,0.2978723404255319,0.2753623188405796,0.0909090909090909,0.2588235294117647,0.0635451505016722,0.0849162011173184,0.4716981132075471,0.4681778552746294
0.4044444444444444,0.0,0.654296875,0.7964071856287425,0.4727592267135325,0.4615384615384615,0.6452848252752514,0.2094240837696335,0.6562835660580021,0.5681063122923589,0.053177691309987,0.0675182481751824,0.5025510204081634,0.2777777777777778,0.3191489361702128,0.2028985507246376,0.0909090909090909,0.2352941176470588,0.0301003344481605,0.0860335195530726,0.4465408805031446,0.4681778552746294
0.4444444444444444,0.0,0.65234375,0.7859281437125748,0.4710017574692443,0.4615384615384615,0.6452848252752514,0.4188481675392669,0.7314715359828142,0.6677740863787376,0.046692607003891,0.0748175182481751,0.5025510204081634,0.3055555555555556,0.2553191489361702,0.2028985507246376,0.074074074074074,0.1999999999999999,0.0969899665551839,0.1083798882681564,0.4968553459119497,0.4420226678291193
0.4222222222222222,0.0,0.681640625,0.8083832335329342,0.4833040421792619,0.4615384615384615,0.6452848252752514,0.2617801047120418,0.6885069817400644,0.6013289036544851,0.053177691309987,0.0693430656934306,0.5408163265306124,0.2777777777777778,0.3191489361702128,0.2028985507246376,0.1077441077441077,0.2235294117647059,0.0635451505016722,0.0860335195530726,0.4716981132075471,0.4856146469049694
0.3777777777777777,0.0,0.84765625,0.8248502994011976,0.4938488576449912,0.5384615384615384,0.6452848252752514,0.2617801047120418,0.6562835660580021,0.7009966777408638,0.056420233463035,0.0784671532846715,0.5918367346938777,0.25,0.3191489361702128,0.2753623188405796,0.074074074074074,0.2470588235294117,0.0635451505016722,0.0916201117318435,0.4591194968553458,0.5379250217959896
0.3911111111111111,0.0,0.634765625,0.7949101796407185,0.507908611599297,0.5384615384615384,0.6452848252752514,0.3141361256544502,0.7422126745435016,0.7009966777408638,0.062905317769131,0.072992700729927,0.5790816326530613,0.3333333333333333,0.2978723404255319,0.2028985507246376,0.074074074074074,0.2352941176470588,0.0635451505016722,0.0893854748603352,0.4842767295597484,0.5204882301656495
0.4488888888888889,0.0,0.6640625,0.8038922155688623,0.5061511423550088,0.5384615384615384,0.6452848252752514,0.2617801047120418,0.6885069817400644,0.5016611295681064,0.062905317769131,0.0766423357664233,0.6938775510204082,0.3611111111111111,0.3617021276595744,0.2028985507246376,0.0909090909090909,0.2823529411764706,0.0635451505016722,0.1072625698324022,0.4842767295597484,0.6251089799476897
0.4755555555555555,0.0,0.673828125,0.7949101796407185,0.6045694200351494,0.5384615384615384,0.6452848252752514,0.3664921465968587,0.6455424274973146,0.6013289036544851,0.056420233463035,0.0638686131386861,0.6811224489795918,0.2222222222222222,0.3829787234042553,0.1304347826086956,0.1245791245791246,0.2235294117647059,0.0635451505016722,0.0737430167597765,0.4716981132075471,0.5815170008718396
0.3822222222222222,0.0,0.666015625,0.8053892215568862,0.6080843585237259,0.5384615384615384,0.6452848252752514,0.2094240837696335,0.7099892588614393,0.6013289036544851,0.0693904020752269,0.0638686131386861,0.5408163265306124,0.25,0.2765957446808511,0.1304347826086956,0.074074074074074,0.2235294117647059,0.0635451505016722,0.0960893854748603,0.4465408805031446,0.4943330427201394
0.4533333333333333,0.0,0.6953125,0.8053892215568862,0.6028119507908611,0.6153846153846154,0.6452848252752514,0.4188481675392669,0.6562835660580021,0.6013289036544851,0.0758754863813229,0.0693430656934306,0.5535714285714286,0.2222222222222222,0.2553191489361702,0.2028985507246376,0.1414141414141414,0.3176470588235294,0.0635451505016722,0.059217877094972,0.4842767295597484,0.5466434176111595
0.4844444444444444,0.0,0.66796875,0.8053892215568862,0.6115992970123023,0.6153846153846154,0.6452848252752514,0.3664921465968587,0.6992481203007519,0.6345514950166113,0.053177691309987,0.0547445255474452,0.528061224489796,0.1111111111111111,0.2340425531914893,0.2028985507246376,0.1245791245791246,0.2352941176470588,0.0635451505016722,0.0759776536312849,0.4716981132075471,0.4856146469049694
0.3822222222222222,0.0,0.84765625,0.7919161676646707,0.6221441124780316,0.5384615384615384,0.6452848252752514,0.3664921465968587,0.6562835660580021,0.5681063122923589,0.040207522697795,0.0620437956204379,0.5408163265306124,0.1666666666666666,0.2553191489361702,0.2028985507246376,0.1245791245791246,0.2470588235294117,0.0635451505016722,0.0927374301675977,0.4716981132075471,0.5030514385353094
0.4088888888888889,0.0,0.634765625,0.7949101796407185,0.6133567662565905,0.5384615384615384,0.6452848252752514,0.3141361256544502,0.6885069817400644,0.6013289036544851,0.049935149156939,0.0547445255474452,0.4770408163265306,0.0833333333333333,0.2340425531914893,0.2028985507246376,0.1077441077441077,0.2117647058823529,0.0635451505016722,0.0849162011173184,0.4465408805031446,0.4333042720139495
0.4222222222222222,0.0,0.65234375,0.7934131736526946,0.6115992970123023,0.5384615384615384,0.6452848252752514,0.4188481675392669,0.7207303974221267,0.6677740863787376,0.056420233463035,0.0620437956204379,0.5790816326530613,0.1111111111111111,0.2978723404255319,0.2028985507246376,0.1414141414141414,0.2941176470588235,0.0635451505016722,0.0905027932960893,0.4968553459119497,0.5466434176111595
0.3422222222222222,0.0,0.646484375,0.7934131736526946,0.6239015817223199,0.6153846153846154,0.6452848252752514,0.3664921465968587,0.6455424274973146,0.5681063122923589,0.053177691309987,0.0675182481751824,0.4770408163265306,0.2777777777777778,0.2340425531914893,0.2028985507246376,0.0909090909090909,0.1764705882352941,0.0635451505016722,0.0770949720670391,0.4716981132075471,0.4158674803836094
0.3777777777777777,0.0,0.654296875,0.8143712574850299,0.6221441124780316,0.6153846153846154,0.6452848252752514,0.4188481675392669,0.6562835660580021,0.6345514950166113,0.0758754863813229,0.0638686131386861,0.4642857142857144,0.5,0.3829787234042553,0.4202898550724637,0.1077441077441077,0.2117647058823529,0.0635451505016722,0.0614525139664804,0.5220125786163522,0.4245858761987794
0.52,0.0,0.630859375,0.8233532934131736,0.5975395430579965,0.5384615384615384,0.6452848252752514,0.3141361256544502,0.6562835660580021,0.5681063122923589,0.0693904020752269,0.0711678832116788,0.5663265306122449,0.2222222222222222,0.2765957446808511,0.1304347826086956,0.1414141414141414,0.3411764705882353,0.0635451505016722,0.0692737430167597,0.4591194968553458,0.5727986050566696
0.3155555555555555,0.0,0.62890625,0.8158682634730539,0.5975395430579965,0.5384615384615384,0.6452848252752514,0.4712041884816754,0.6777658431793769,0.6013289036544851,0.0012970168612191,0.0766423357664233,0.5408163265306124,0.2222222222222222,0.2553191489361702,0.1304347826086956,0.1414141414141414,0.3882352941176471,0.0635451505016722,0.0681564245810055,0.5094339622641508,0.5815170008718396
0.4,0.0,0.84765625,0.8143712574850299,0.5957820738137083,0.5384615384615384,0.6452848252752514,0.3141361256544502,0.6777658431793769,0.6013289036544851,0.053177691309987,0.0583941605839416,0.4387755102040817,0.1944444444444444,0.1914893617021277,0.1304347826086956,0.1582491582491582,0.2470588235294117,0.0635451505016722,0.0782122905027933,0.4591194968553458,0.4245858761987794
0.3066666666666666,0.0,0.84765625,0.8173652694610778,0.5922671353251318,0.5384615384615384,0.6452848252752514,0.3664921465968587,0.6885069817400644,0.6345514950166113,0.056420233463035,0.052919708029197,0.4770408163265306,0.1666666666666666,0.1914893617021277,0.1304347826086956,0.1750841750841751,0.2117647058823529,0.0635451505016722,0.0726256983240223,0.4591194968553458,0.4420226678291193
